#EXPORTTYPE:                 ;DATA ALL                                  
#FILE:                       ;D10_enthalpy_2kmin_Tg.ngb-sdg             
#FORMAT:                     ;NETZSCH5                                  
#FTYPE:                      ;ASCII                                     
#IDENTITY:                   ;D10_enthalpy_2kmin_Tg                     
#DECIMAL:                    ;POINT                                     
#SEPARATOR:                  ;SEMICOLON                                 
#MTYPE:                      ;TMDSC                                     
#MSUBTYPE:                   ;DSC(raw)                                  
#INSTRUMENT:                 ;NETZSCH DSC 214                           
#PROJECT:                    ;PhD_jkjjo                                 
#DATE/TIME:                  ;16-05-2023 14:49:39 (UTC+2)               
#CORR. FILE:                 ;                                          
#TEMPCAL:                    ;applied                                   
#SENSITIVITY:                ;applied                                   
#LABORATORY:                 ;DTU Wind COM                              
#OPERATOR:                   ;Jesper                                    
#REMARK:                     ;SW2519-1BS1A - Enthalpy of fusion + Tg_inf
#SAMPLE:                     ;D10                                       
#SAMPLE MASS /mg:            ;19.2                                      
#MATERIAL:                   ;Epoxy                                     
#REFERENCE:                  ;Empty Pan                                 
#REFERENCE MASS /mg:         ;0                                         
#TYPE OF CRUCIBLE:           ;Concavus Pan Al, pierced lid              
#SAMPLE CRUCIBLE MASS /mg:   ;50.7                                      
#REFERENCE CRUCIBLE MASS /mg:;51.1                                      
#M.RANGE /‘V:                ;5000                                      
#TAU-R:                      ;---                                       
#CORR. CODE:                 ;000                                       
#EXO:                        ;-1                                        
#RANGE:                      ;-40›C..280›C/-50.0..2.0K/min-M/30/0.0..0.4
#SEGMENT:                    ;S1-6/6                                    
#SEG. 1:                     ;25›C/5.0(K/min)/-40›C                     
#SEG. 2:                     ;-40›C/00:05/-40›C                         
#SEG. 3:                     ;-40›C/2.0(K/min)/280›C                    
#SEG. 4:                     ;280›C/50.0(K/min)/20›C                    
#SEG. 5:                     ;20›C/00:01/20›C                           
#SEG. 6:                     ;20›C/2.0(K/min)/280›C-M/30/0.4            

##Temp./›C;Time/min;DSC/(mW/mg);Sensit./(uV/mW);Segment
270.98599;309.50500;       0.15811;3.12954;6
270.98700;309.50833;       0.15728;3.12954;6
270.98801;309.51167;       0.15644;3.12953;6
270.98599;309.51500;       0.15540;3.12954;6
270.98599;309.51833;       0.15414;3.12954;6
270.98401;309.52167;       0.15275;3.12955;6
270.98099;309.52500;       0.15114;3.12956;6
270.97800;309.52833;       0.14936;3.12957;6
270.97501;309.53167;       0.14748;3.12957;6
270.97101;309.53500;       0.14549;3.12959;6
270.96500;309.53833;       0.14328;3.12961;6
270.96100;309.54167;       0.14100;3.12962;6
270.95499;309.54500;       0.13858;3.12964;6
270.94901;309.54833;       0.13598;3.12966;6
270.94299;309.55167;       0.13324;3.12968;6
270.93600;309.55500;       0.13041;3.12970;6
270.92700;309.55833;       0.12740;3.12972;6
270.92001;309.56167;       0.12428;3.12975;6
270.91101;309.56500;       0.12102;3.12978;6
270.90302;309.56833;       0.11768;3.12980;6
270.89499;309.57167;       0.11421;3.12983;6
270.88599;309.57500;       0.11064;3.12985;6
270.87799;309.57833;       0.10701;3.12988;6
270.86899;309.58167;       0.10329;3.12991;6
270.85800;309.58500; 9.948289e-002;3.12994;6
270.84900;309.58833; 9.562308e-002;3.12997;6
270.83899;309.59167; 9.169961e-002;3.13000;6
270.82901;309.59500; 8.777609e-002;3.13003;6
270.82001;309.59833; 8.378918e-002;3.13006;6
270.80899;309.60167; 7.971306e-002;3.13009;6
270.79999;309.60500; 7.562449e-002;3.13012;6
270.79001;309.60833; 7.144684e-002;3.13015;6
270.77899;309.61167; 6.728170e-002;3.13019;6
270.76999;309.61500; 6.310409e-002;3.13022;6
270.76099;309.61833; 5.890103e-002;3.13024;6
270.75000;309.62167; 5.467224e-002;3.13028;6
270.74200;309.62500; 5.048191e-002;3.13030;6
270.73300;309.62833; 4.632947e-002;3.13033;6
270.72400;309.63167; 4.218967e-002;3.13036;6
270.71500;309.63500; 3.806250e-002;3.13039;6
270.70700;309.63833; 3.393543e-002;3.13041;6
270.69901;309.64167; 2.987178e-002;3.13044;6
270.69101;309.64500; 2.584617e-002;3.13046;6
270.68399;309.64833; 2.198569e-002;3.13048;6
270.67700;309.65167; 1.822674e-002;3.13051;6
270.67099;309.65500; 1.446788e-002;3.13053;6
270.66400;309.65833; 1.077230e-002;3.13055;6
270.65799;309.66167; 7.140306e-003;3.13057;6
270.65302;309.66500; 3.609979e-003;3.13058;6
270.64999;309.66833; 1.814672e-004;3.13059;6
270.64499;309.67167;-3.095019e-003;3.13061;6
270.64200;309.67500;-6.295078e-003;3.13062;6
270.64001;309.67833;-9.380763e-003;3.13062;6
270.63699;309.68167;-1.235236e-002;3.13063;6
270.63501;309.68500;-1.517149e-002;3.13064;6
270.63400;309.68833;-1.790163e-002;3.13064;6
270.63400;309.69167;-2.046660e-002;3.13064;6
270.63300;309.69500;-2.286668e-002;3.13064;6
270.63501;309.69833;-2.516478e-002;3.13064;6
270.63599;309.70167;-2.737417e-002;3.13063;6
270.63699;309.70500;-2.944392e-002;3.13063;6
270.64001;309.70833;-3.115787e-002;3.13062;6
270.64401;309.71167;-3.284630e-002;3.13061;6
270.64801;309.71500;-3.436968e-002;3.13060;6
270.65302;309.71833;-3.566438e-002;3.13058;6
270.65799;309.72167;-3.683211e-002;3.13057;6
270.66400;309.72500;-3.784734e-002;3.13055;6
270.67099;309.72833;-3.868466e-002;3.13053;6
270.67899;309.73167;-3.935677e-002;3.13050;6
270.68701;309.73500;-3.982571e-002;3.13048;6
270.69501;309.73833;-4.011688e-002;3.13045;6
270.70599;309.74167;-4.021715e-002;3.13042;6
270.71500;309.74500;-4.016531e-002;3.13039;6
270.72601;309.74833;-4.001161e-002;3.13035;6
270.73801;309.75167;-3.962917e-002;3.13032;6
270.75000;309.75500;-3.903085e-002;3.13028;6
270.76300;309.75833;-3.831809e-002;3.13024;6
270.77600;309.76167;-3.740213e-002;3.13020;6
270.79001;309.76500;-3.630822e-002;3.13015;6
270.80499;309.76833;-3.508717e-002;3.13011;6
270.82101;309.77167;-3.370086e-002;3.13006;6
270.83600;309.77500;-3.212419e-002;3.13001;6
270.85199;309.77833;-3.038226e-002;3.12996;6
270.87000;309.78167;-2.853842e-002;3.12990;6
270.88800;309.78500;-2.655486e-002;3.12985;6
270.90601;309.78833;-2.438078e-002;3.12979;6
270.92401;309.79167;-2.204157e-002;3.12973;6
270.94299;309.79500;-1.957519e-002;3.12968;6
270.96301;309.79833;-1.701972e-002;3.12961;6
270.98199;309.80167;-1.427387e-002;3.12955;6
271.00400;309.80500;-1.140055e-002;3.12948;6
271.02301;309.80833;-8.464119e-003;3.12942;6
271.04501;309.81167;-5.374814e-003;3.12936;6
271.06601;309.81500;-2.171307e-003;3.12929;6
271.08701;309.81833; 1.146545e-003;3.12922;6
271.10901;309.82167; 4.655096e-003;3.12916;6
271.13101;309.82500; 8.227195e-003;3.12909;6
271.15399;309.82833; 1.181219e-002;3.12902;6
271.17700;309.83167; 1.552424e-002;3.12894;6
271.20001;309.83500; 1.924904e-002;3.12887;6
271.22299;309.83833; 2.301199e-002;3.12880;6
271.24701;309.84167; 2.688945e-002;3.12872;6
271.26901;309.84500; 3.080477e-002;3.12866;6
271.29199;309.84833; 3.477109e-002;3.12858;6
271.31500;309.85167; 3.881367e-002;3.12851;6
271.33899;309.85500; 4.293266e-002;3.12844;6
271.36301;309.85833; 4.705171e-002;3.12836;6
271.38501;309.86167; 5.117052e-002;3.12829;6
271.40799;309.86500; 5.535304e-002;3.12822;6
271.43201;309.86833; 5.947225e-002;3.12815;6
271.45499;309.87167; 6.357867e-002;3.12807;6
271.47699;309.87500; 6.769769e-002;3.12801;6
271.49899;309.87833; 7.186759e-002;3.12794;6
271.52200;309.88167; 7.594877e-002;3.12787;6
271.54401;309.88500; 7.999174e-002;3.12780;6
271.56601;309.88833; 8.402208e-002;3.12773;6
271.58600;309.89167; 8.803947e-002;3.12766;6
271.60699;309.89500; 9.199355e-002;3.12760;6
271.62799;309.89833; 9.588417e-002;3.12753;6
271.64801;309.90167; 9.969848e-002;3.12747;6
271.66699;309.90500;       0.10346;3.12741;6
271.68500;309.90833;       0.10710;3.12736;6
271.70499;309.91167;       0.11066;3.12729;6
271.72299;309.91500;       0.11408;3.12724;6
271.74100;309.91833;       0.11739;3.12718;6
271.75900;309.92167;       0.12060;3.12712;6
271.77499;309.92500;       0.12365;3.12707;6
271.79199;309.92833;       0.12673;3.12702;6
271.80701;309.93167;       0.12964;3.12697;6
271.82199;309.93500;       0.13239;3.12693;6
271.83701;309.93833;       0.13506;3.12688;6
271.84900;309.94167;       0.13758;3.12684;6
271.86401;309.94500;       0.14000;3.12680;6
271.87701;309.94833;       0.14226;3.12676;6
271.88901;309.95167;       0.14431;3.12672;6
271.89899;309.95500;       0.14619;3.12669;6
271.90900;309.95833;       0.14797;3.12666;6
271.92001;309.96167;       0.14960;3.12662;6
271.92899;309.96500;       0.15111;3.12659;6
271.93799;309.96833;       0.15239;3.12656;6
271.94501;309.97167;       0.15346;3.12654;6
271.95099;309.97500;       0.15441;3.12652;6
271.95901;309.97833;       0.15523;3.12650;6
271.96399;309.98167;       0.15580;3.12648;6
271.97000;309.98500;       0.15622;3.12646;6
271.97400;309.98833;       0.15646;3.12645;6
271.97800;309.99167;       0.15657;3.12644;6
271.98099;309.99500;       0.15648;3.12643;6
271.98300;309.99833;       0.15616;3.12642;6
271.98300;310.00167;       0.15581;3.12642;6
271.98499;310.00500;       0.15510;3.12642;6
271.98599;310.00833;       0.15430;3.12641;6
271.98499;310.01167;       0.15332;3.12642;6
271.98401;310.01500;       0.15218;3.12642;6
271.98300;310.01833;       0.15088;3.12642;6
271.98001;310.02167;       0.14942;3.12643;6
271.97699;310.02500;       0.14780;3.12644;6
271.97501;310.02833;       0.14594;3.12645;6
271.97101;310.03167;       0.14396;3.12646;6
271.96701;310.03500;       0.14187;3.12647;6
271.96100;310.03833;       0.13963;3.12649;6
271.95499;310.04167;       0.13725;3.12651;6
271.94901;310.04500;       0.13478;3.12653;6
271.94299;310.04833;       0.13208;3.12655;6
271.93600;310.05167;       0.12925;3.12657;6
271.92999;310.05500;       0.12628;3.12659;6
271.92200;310.05833;       0.12324;3.12661;6
271.91501;310.06167;       0.12009;3.12664;6
271.90601;310.06500;       0.11685;3.12666;6
271.89801;310.06833;       0.11344;3.12669;6
271.88800;310.07167;       0.10995;3.12672;6
271.87900;310.07500;       0.10632;3.12675;6
271.87000;310.07833;       0.10260;3.12678;6
271.85901;310.08167; 9.886262e-002;3.12681;6
271.85101;310.08500; 9.510078e-002;3.12684;6
271.84000;310.08833; 9.123679e-002;3.12687;6
271.83099;310.09167; 8.736034e-002;3.12690;6
271.82001;310.09500; 8.338189e-002;3.12693;6
271.81100;310.09833; 7.934013e-002;3.12696;6
271.80099;310.10167; 7.524734e-002;3.12699;6
271.79099;310.10500; 7.111638e-002;3.12702;6
271.78101;310.10833; 6.690911e-002;3.12706;6
271.76999;310.11167; 6.262540e-002;3.12709;6
271.76099;310.11500; 5.835463e-002;3.12712;6
271.75101;310.11833; 5.414719e-002;3.12715;6
271.74200;310.12167; 4.993984e-002;3.12718;6
271.73300;310.12500; 4.575786e-002;3.12721;6
271.72400;310.12833; 4.160124e-002;3.12723;6
271.71600;310.13167; 3.744470e-002;3.12726;6
271.70599;310.13500; 3.333865e-002;3.12729;6
271.69800;310.13833; 2.928368e-002;3.12731;6
271.69000;310.14167; 2.524136e-002;3.12734;6
271.68201;310.14500; 2.123711e-002;3.12736;6
271.67499;310.14833; 1.741087e-002;3.12739;6
271.66699;310.15167; 1.358444e-002;3.12741;6
271.66101;310.15500; 9.821794e-003;3.12743;6
271.65601;310.15833; 6.148206e-003;3.12745;6
271.64999;310.16167; 2.626934e-003;3.12746;6
271.64401;310.16500;-8.181293e-004;3.12748;6
271.64001;310.16833;-4.212111e-003;3.12750;6
271.63599;310.17167;-7.542591e-003;3.12751;6
271.63300;310.17500;-1.069504e-002;3.12752;6
271.62799;310.17833;-1.372072e-002;3.12753;6
271.62601;310.18167;-1.663162e-002;3.12754;6
271.62601;310.18500;-1.944059e-002;3.12754;6
271.62399;310.18833;-2.211008e-002;3.12755;6
271.62299;310.19167;-2.471591e-002;3.12755;6
271.62399;310.19500;-2.711813e-002;3.12755;6
271.62399;310.19833;-2.935529e-002;3.12755;6
271.62500;310.20167;-3.145252e-002;3.12754;6
271.62701;310.20500;-3.340983e-002;3.12754;6
271.63000;310.20833;-3.520178e-002;3.12753;6
271.63300;310.21167;-3.687936e-002;3.12752;6
271.63699;310.21500;-3.834074e-002;3.12751;6
271.64200;310.21833;-3.964946e-002;3.12749;6
271.64700;310.22167;-4.085652e-002;3.12747;6
271.65399;310.22500;-4.191077e-002;3.12745;6
271.66101;310.22833;-4.265998e-002;3.12743;6
271.66800;310.23167;-4.330751e-002;3.12741;6
271.67700;310.23500;-4.377681e-002;3.12738;6
271.68500;310.23833;-4.408101e-002;3.12736;6
271.69501;310.24167;-4.413069e-002;3.12732;6
271.70700;310.24500;-4.405298e-002;3.12729;6
271.71799;310.24833;-4.386101e-002;3.12725;6
271.72900;310.25167;-4.349108e-002;3.12722;6
271.74200;310.25500;-4.286662e-002;3.12718;6
271.75400;310.25833;-4.202620e-002;3.12714;6
271.76801;310.26167;-4.104565e-002;3.12710;6
271.78299;310.26500;-3.992510e-002;3.12705;6
271.79700;310.26833;-3.865215e-002;3.12701;6
271.81400;310.27167;-3.722620e-002;3.12695;6
271.82999;310.27500;-3.560970e-002;3.12690;6
271.84698;310.27833;-3.381506e-002;3.12685;6
271.86499;310.28167;-3.186771e-002;3.12679;6
271.88199;310.28500;-2.980606e-002;3.12674;6
271.89999;310.28833;-2.761711e-002;3.12668;6
271.91901;310.29167;-2.521188e-002;3.12662;6
271.93799;310.29500;-2.259051e-002;3.12656;6
271.95700;310.29833;-1.985468e-002;3.12650;6
271.97699;310.30167;-1.705511e-002;3.12644;6
272.00000;310.30500;-1.406437e-002;3.12637;6
272.02100;310.30833;-1.099761e-002;3.12630;6
272.04099;310.31167;-7.803821e-003;3.12624;6
272.06201;310.31500;-4.469999e-003;3.12618;6
272.08499;310.31833;-1.110417e-003;3.12610;6
272.10599;310.32167; 2.376053e-003;3.12604;6
272.13000;310.32500; 5.939284e-003;3.12596;6
272.15302;310.32833; 9.680406e-003;3.12589;6
272.17499;310.33167; 1.352314e-002;3.12582;6
272.19800;310.33500; 1.736607e-002;3.12575;6
272.22198;310.33833; 2.129820e-002;3.12568;6
272.24500;310.34167; 2.528108e-002;3.12560;6
272.26901;310.34500; 2.931502e-002;3.12553;6
272.29300;310.34833; 3.338716e-002;3.12545;6
272.31601;310.35167; 3.751006e-002;3.12538;6
272.33899;310.35500; 4.168388e-002;3.12531;6
272.36301;310.35833; 4.588332e-002;3.12524;6
272.38599;310.36167; 5.009538e-002;3.12516;6
272.41101;310.36500; 5.435866e-002;3.12509;6
272.43301;310.36833; 5.858341e-002;3.12502;6
272.45599;310.37167; 6.278293e-002;3.12494;6
272.48001;310.37500; 6.694451e-002;3.12487;6
272.50201;310.37833; 7.110585e-002;3.12480;6
272.52399;310.38167; 7.527997e-002;3.12473;6
272.54700;310.38500; 7.942885e-002;3.12466;6
272.56799;310.38833; 8.353937e-002;3.12459;6
272.59100;310.39167; 8.765021e-002;3.12452;6
272.61099;310.39500; 9.168440e-002;3.12446;6
272.63199;310.39833; 9.561706e-002;3.12439;6
272.65302;310.40167; 9.943533e-002;3.12433;6
272.67300;310.40500;       0.10320;3.12427;6
272.69199;310.40833;       0.10688;3.12421;6
272.71100;310.41167;       0.11048;3.12415;6
272.72900;310.41500;       0.11397;3.12409;6
272.74799;310.41833;       0.11742;3.12403;6
272.76501;310.42167;       0.12063;3.12398;6
272.78201;310.42500;       0.12377;3.12393;6
272.79901;310.42833;       0.12684;3.12387;6
272.81400;310.43167;       0.12972;3.12383;6
272.82901;310.43500;       0.13252;3.12378;6
272.84299;310.43833;       0.13522;3.12373;6
272.85901;310.44167;       0.13771;3.12368;6
272.87201;310.44500;       0.14014;3.12364;6
272.88400;310.44833;       0.14245;3.12361;6
272.89700;310.45167;       0.14457;3.12357;6
272.90799;310.45500;       0.14646;3.12353;6
272.91800;310.45833;       0.14819;3.12350;6
272.92801;310.46167;       0.14976;3.12347;6
272.93900;310.46500;       0.15122;3.12343;6
272.94699;310.46833;       0.15250;3.12341;6
272.95401;310.47167;       0.15365;3.12339;6
272.96100;310.47500;       0.15471;3.12337;6
272.96701;310.47833;       0.15545;3.12335;6
272.97198;310.48167;       0.15601;3.12333;6
272.97800;310.48500;       0.15643;3.12331;6
272.98199;310.48833;       0.15673;3.12330;6
272.98499;310.49167;       0.15685;3.12329;6
272.98801;310.49500;       0.15676;3.12328;6
272.99200;310.49833;       0.15653;3.12327;6
272.99301;310.50167;       0.15605;3.12326;6
272.99301;310.50500;       0.15540;3.12326;6
272.99399;310.50833;       0.15464;3.12326;6
272.99301;310.51167;       0.15374;3.12326;6
272.99200;310.51500;       0.15259;3.12327;6
272.98999;310.51833;       0.15122;3.12327;6
272.98801;310.52167;       0.14971;3.12328;6
272.98401;310.52500;       0.14802;3.12329;6
272.98199;310.52833;       0.14615;3.12330;6
272.97800;310.53167;       0.14419;3.12331;6
272.97101;310.53500;       0.14210;3.12333;6
272.96799;310.53833;       0.13981;3.12334;6
272.96301;310.54167;       0.13738;3.12336;6
272.95599;310.54500;       0.13478;3.12338;6
272.94901;310.54833;       0.13204;3.12340;6
272.94199;310.55167;       0.12917;3.12342;6
272.93500;310.55500;       0.12617;3.12345;6
272.92801;310.55833;       0.12314;3.12347;6
272.91901;310.56167;       0.11987;3.12350;6
272.91199;310.56500;       0.11654;3.12352;6
272.90100;310.56833;       0.11308;3.12355;6
272.89301;310.57167;       0.10948;3.12358;6
272.88400;310.57500;       0.10580;3.12361;6
272.87500;310.57833;       0.10206;3.12363;6
272.86301;310.58167; 9.826778e-002;3.12367;6
272.85300;310.58500; 9.440012e-002;3.12370;6
272.84500;310.58833; 9.043094e-002;3.12373;6
272.83499;310.59167; 8.639780e-002;3.12376;6
272.82501;310.59500; 8.232646e-002;3.12379;6
272.81500;310.59833; 7.819146e-002;3.12382;6
272.80399;310.60167; 7.401810e-002;3.12386;6
272.79300;310.60500; 6.983196e-002;3.12389;6
272.78400;310.60833; 6.562062e-002;3.12392;6
272.77399;310.61167; 6.135818e-002;3.12395;6
272.76401;310.61500; 5.707026e-002;3.12398;6
272.75400;310.61833; 5.276955e-002;3.12401;6
272.74500;310.62167; 4.850710e-002;3.12404;6
272.73499;310.62500; 4.426989e-002;3.12407;6
272.72601;310.62833; 4.007092e-002;3.12410;6
272.71600;310.63167; 3.589720e-002;3.12413;6
272.70700;310.63500; 3.172357e-002;3.12416;6
272.69901;310.63833; 2.753731e-002;3.12418;6
272.68900;310.64167; 2.342703e-002;3.12422;6
272.68301;310.64500; 1.943176e-002;3.12423;6
272.67499;310.64833; 1.548704e-002;3.12426;6
272.66800;310.65167; 1.165691e-002;3.12428;6
272.66101;310.65500; 7.928502e-003;3.12430;6
272.65601;310.65833; 4.174890e-003;3.12432;6
272.64999;310.66167; 4.974144e-004;3.12434;6
272.64499;310.66500;-3.040023e-003;3.12435;6
272.64200;310.66833;-6.437275e-003;3.12436;6
272.63599;310.67167;-9.796841e-003;3.12438;6
272.63300;310.67500;-1.301607e-002;3.12439;6
272.62900;310.67833;-1.604466e-002;3.12440;6
272.62799;310.68167;-1.897106e-002;3.12441;6
272.62500;310.68500;-2.183419e-002;3.12442;6
272.62500;310.68833;-2.458242e-002;3.12442;6
272.62201;310.69167;-2.714027e-002;3.12443;6
272.62299;310.69500;-2.955763e-002;3.12442;6
272.62500;310.69833;-3.183493e-002;3.12442;6
272.62701;310.70167;-3.402320e-002;3.12441;6
272.62799;310.70500;-3.586812e-002;3.12441;6
272.63000;310.70833;-3.768747e-002;3.12440;6
272.63300;310.71167;-3.936674e-002;3.12439;6
272.63800;310.71500;-4.080401e-002;3.12438;6
272.64301;310.71833;-4.210134e-002;3.12436;6
272.64801;310.72167;-4.324600e-002;3.12434;6
272.65500;310.72500;-4.427588e-002;3.12432;6
272.66101;310.72833;-4.505145e-002;3.12430;6
272.66901;310.73167;-4.564860e-002;3.12428;6
272.67700;310.73500;-4.611852e-002;3.12425;6
272.68600;310.73833;-4.643562e-002;3.12423;6
272.69601;310.74167;-4.659989e-002;3.12419;6
272.70499;310.74500;-4.650983e-002;3.12417;6
272.71600;310.74833;-4.620316e-002;3.12413;6
272.72699;310.75167;-4.582015e-002;3.12410;6
272.74100;310.75500;-4.524583e-002;3.12405;6
272.75201;310.75833;-4.450653e-002;3.12402;6
272.76599;310.76167;-4.357591e-002;3.12398;6
272.78101;310.76500;-4.247971e-002;3.12393;6
272.79700;310.76833;-4.115431e-002;3.12388;6
272.81100;310.77167;-3.970193e-002;3.12383;6
272.82800;310.77500;-3.812186e-002;3.12378;6
272.84399;310.77833;-3.633831e-002;3.12373;6
272.86099;310.78167;-3.438916e-002;3.12368;6
272.87900;310.78500;-3.231260e-002;3.12362;6
272.89700;310.78833;-3.013420e-002;3.12357;6
272.91501;310.79167;-2.780308e-002;3.12351;6
272.93600;310.79500;-2.534423e-002;3.12344;6
272.95499;310.79833;-2.264386e-002;3.12338;6
272.97601;310.80167;-1.976500e-002;3.12332;6
272.99600;310.80500;-1.680990e-002;3.12326;6
273.01700;310.80833;-1.377826e-002;3.12319;6
273.03799;310.81167;-1.061933e-002;3.12312;6
273.06100;310.81500;-7.281894e-003;3.12305;6
273.08099;310.81833;-3.919402e-003;3.12299;6
273.10501;310.82167;-4.290248e-004;3.12291;6
273.12701;310.82500; 3.213822e-003;3.12285;6
273.14899;310.82833; 6.907622e-003;3.12278;6
273.17300;310.83167; 1.061449e-002;3.12270;6
273.19501;310.83500; 1.443565e-002;3.12263;6
273.21899;310.83833; 1.835897e-002;3.12256;6
273.24200;310.84167; 2.234582e-002;3.12249;6
273.26599;310.84500; 2.643468e-002;3.12241;6
273.29001;310.84833; 3.053633e-002;3.12234;6
273.31299;310.85167; 3.468880e-002;3.12226;6
273.33600;310.85500; 3.880313e-002;3.12219;6
273.35901;310.85833; 4.299389e-002;3.12212;6
273.38199;310.86167; 4.721015e-002;3.12205;6
273.40601;310.86500; 5.147753e-002;3.12197;6
273.42999;310.86833; 5.574496e-002;3.12190;6
273.45200;310.87167; 5.997398e-002;3.12183;6
273.47501;310.87500; 6.413956e-002;3.12176;6
273.49701;310.87833; 6.826687e-002;3.12169;6
273.51901;310.88167; 7.244514e-002;3.12162;6
273.54099;310.88500; 7.659802e-002;3.12155;6
273.56400;310.88833; 8.070019e-002;3.12148;6
273.58401;310.89167; 8.475106e-002;3.12142;6
273.60599;310.89500; 8.873864e-002;3.12135;6
273.62701;310.89833; 9.268795e-002;3.12128;6
273.64801;310.90167; 9.661185e-002;3.12122;6
273.66800;310.90500;       0.10041;3.12115;6
273.68600;310.90833;       0.10408;3.12110;6
273.70499;310.91167;       0.10771;3.12104;6
273.72400;310.91500;       0.11117;3.12098;6
273.74200;310.91833;       0.11461;3.12092;6
273.75900;310.92167;       0.11793;3.12087;6
273.77600;310.92500;       0.12115;3.12082;6
273.79300;310.92833;       0.12418;3.12076;6
273.80899;310.93167;       0.12714;3.12071;6
273.82501;310.93500;       0.12993;3.12066;6
273.83801;310.93833;       0.13263;3.12062;6
273.85300;310.94167;       0.13515;3.12058;6
273.86600;310.94500;       0.13756;3.12053;6
273.87799;310.94833;       0.13987;3.12050;6
273.89001;310.95167;       0.14190;3.12046;6
273.90201;310.95500;       0.14381;3.12042;6
273.91199;310.95833;       0.14554;3.12039;6
273.92200;310.96167;       0.14721;3.12036;6
273.93100;310.96500;       0.14873;3.12033;6
273.94000;310.96833;       0.15000;3.12030;6
273.94800;310.97167;       0.15119;3.12028;6
273.95499;310.97500;       0.15207;3.12026;6
273.96201;310.97833;       0.15279;3.12023;6
273.96701;310.98167;       0.15336;3.12022;6
273.97299;310.98500;       0.15381;3.12020;6
273.97800;310.98833;       0.15410;3.12018;6
273.98300;310.99167;       0.15424;3.12017;6
273.98401;310.99500;       0.15413;3.12017;6
273.98700;310.99833;       0.15389;3.12016;6
273.98801;311.00167;       0.15342;3.12015;6
273.98901;311.00500;       0.15282;3.12015;6
273.98901;311.00833;       0.15201;3.12015;6
273.98901;311.01167;       0.15108;3.12015;6
273.98801;311.01500;       0.15001;3.12015;6
273.98700;311.01833;       0.14866;3.12016;6
273.98499;311.02167;       0.14719;3.12016;6
273.98199;311.02500;       0.14555;3.12017;6
